time,latitude,longitude,depth,mag,magNst,rms,id,updated,place
2020-09-30T23:53:50.900Z,33.0526667,-115.5858333,3.09,2.53,25,0.23,ci39641256,2020-10-01T02:45:29.040Z,"4km ENE of Westmorland, CA"
2020-09-30T23:46:50.700Z,33.047,-115.5826667,3.12,2.51,28,0.24,ci39641184,2020-10-01T02:58:55.040Z,"4km ENE of Westmorland, CA"
2020-09-30T23:45:03.350Z,33.0483322,-115.5920029,2.95,2.98,22,0.23,ci39641176,2020-10-01T00:07:40.040Z,"3km ENE of Westmorland, CA"
2020-09-30T23:39:40.090Z,33.0429993,-115.5634995,6.65,2.96,30,0.26,ci39641136,2020-10-01T02:07:00.040Z,"5km E of Westmorland, CA"
2020-09-30T23:39:29.810Z,33.057,-115.5813333,2.3,2.63,4,0.16,ci39641128,2020-10-01T03:22:18.040Z,"4km ENE of Westmorland, CA"
2020-09-30T23:39:07.980Z,33.0460014,-115.571167,5.51,2.51,9,0.14,ci39641120,2020-09-30T23:41:16.313Z,"5km ENE of Westmorland, CA"
2020-09-30T23:38:06.320Z,33.0443344,-115.5866699,2.78,3.02,22,0.24,ci39641112,2020-10-01T13:40:54.145Z,"3km ENE of Westmorland, CA"
2020-09-30T23:35:19.430Z,33.0471667,-115.5826667,2.62,2.71,5,0.26,ci39641096,2020-10-01T03:00:59.040Z,"4km ENE of Westmorland, CA"
2020-09-30T23:34:45.070Z,33.0466667,-115.5811667,3.19,2.92,7,0.26,ci37457093,2020-10-05T18:04:27.821Z,"4km ENE of Westmorland, CA"
2020-09-30T23:34:26.010Z,33.0538333,-115.593,2.76,3.09,22,0.28,ci39641088,2020-10-05T17:56:24.522Z,"3km NE of Westmorland, CA"
2020-09-30T23:34:18.140Z,33.0576667,-115.5975,2.94,2.98,4,0.23,ci37457117,2020-10-05T18:11:45.865Z,"3km NE of Westmorland, CA"
2020-09-30T23:34:08.410Z,33.0456657,-115.5866699,3.14,3.18,3,0.21,ci39641080,2020-10-01T07:36:36.744Z,"3km ENE of Westmorland, CA"
2020-09-30T23:33:34.050Z,33.0485,-115.5971667,3.1,3.37,16,0.23,ci39641072,2020-10-01T23:35:30.104Z,"3km ENE of Westmorland, CA"
2020-09-30T23:31:51.790Z,33.053,-115.5955,4.78,4.35,4,0.3,ci39641064,2020-10-02T01:59:16.065Z,"3km NE of Westmorland, CA"
2020-09-30T23:31:11.260Z,33.0433333,-115.5871667,3.23,2.88,8,0.19,ci39641056,2020-10-03T04:38:06.469Z,"3km ENE of Westmorland, CA"
2020-09-30T23:30:43.730Z,33.038,-115.5911667,3.23,2.95,26,0.27,ci39641048,2020-10-01T02:01:16.040Z,"3km E of Westmorland, CA"
2020-09-30T23:21:09.090Z,33.0388333,-115.591,2.47,2.69,27,0.3,ci39640864,2020-10-01T02:48:50.040Z,"3km E of Westmorland, CA"
2020-09-30T23:20:16.520Z,33.0424995,-115.590332,2.2,2.64,30,0.11,ci39640856,2020-09-30T23:22:44.283Z,"3km ENE of Westmorland, CA"
2020-09-30T23:19:48.390Z,33.0508347,-115.5908356,4.43,3.06,19,0.28,ci39640848,2020-10-01T13:41:19.462Z,"3km ENE of Westmorland, CA"
2020-09-30T23:15:30.950Z,33.0476667,-115.5966667,2.84,3.53,4,0.26,ci39640688,2020-10-01T23:17:21.845Z,"3km ENE of Westmorland, CA"
2020-09-30T23:15:24.840Z,33.0485001,-115.5845032,6.85,3.01,5,0.23,ci39640680,2020-10-01T13:41:35.827Z,"4km ENE of Westmorland, CA"
2020-09-30T23:14:44.590Z,38.2218333,-112.323,4.81,2.8,15,0.23,uu60412632,2020-10-01T19:46:05.589Z,"7 km NW of Circleville, Utah"
2020-09-30T23:14:21.800Z,33.0171667,-115.5426667,3.52,2.92,14,0.34,ci39640584,2020-10-01T03:13:26.040Z,"4km NNW of Brawley, CA"
2020-09-30T23:13:52.840Z,33.0376667,-115.5931667,3.19,2.6,16,0.24,ci37457149,2020-10-05T19:26:12.973Z,"3km E of Westmorland, CA"
2020-09-30T23:13:37.480Z,33.0423333,-115.5801667,3.88,2.9,29,0.26,ci39640568,2020-10-05T19:13:01.740Z,"4km E of Westmorland, CA"
2020-09-30T23:12:46.620Z,33.0513333,-115.591,5.76,2.95,26,0.24,ci39640560,2020-10-01T07:15:33.370Z,"3km ENE of Westmorland, CA"
2020-09-30T23:08:25.660Z,33.0443333,-115.5895,3.12,3.12,149,0.26,ci39640536,2020-10-01T07:10:56.789Z,"3km ENE of Westmorland, CA"
2020-09-30T23:06:02.610Z,33.0453333,-115.59,3.43,3.65,4,0.27,ci39640528,2020-10-01T23:08:25.331Z,"3km ENE of Westmorland, CA"
2020-09-30T23:05:39.910Z,33.037,-115.5851667,2.9,2.7,26,0.26,ci39640520,2020-10-01T07:08:11.215Z,"3km E of Westmorland, CA"
2020-09-30T23:00:28.520Z,33.0463333,-115.5811691,9.17,3.02,22,0.29,ci39640480,2020-10-01T21:53:11.040Z,"4km ENE of Westmorland, CA"
2020-09-30T20:08:54.800Z,36.468,-117.504,-1.5,2.51,26,0.15,ci39640176,2020-10-01T13:01:00.040Z,"35km WSW of Stovepipe Wells, CA"
2020-09-30T12:51:39.760Z,37.8578333,-122.2371667,5.91,2.65,105,0.07,nc73464701,2020-10-05T13:31:35.617Z,"4km ESE of Berkeley, CA"
2020-09-30T10:10:49.719Z,38.1693,-117.8362,9.5,2.7,16,0.1022,nn00776364,2020-10-01T02:23:58.006Z,"34 km SE of Mina, Nevada"
2020-09-30T08:38:37.740Z,37.514,-121.8698333,9.31,2.62,108,0.1,nc73464626,2020-10-01T06:17:17.040Z,"10km NNE of Milpitas, CA"
2020-09-30T01:41:50.098Z,38.145,-117.9717,10.8,2.8,20,0.1612,nn00776306,2020-10-01T02:23:51.321Z,"29 km SSE of Mina, Nevada"
2020-09-29T16:02:30.880Z,37.4943333,-121.8296667,4.63,3.26,4,0.09,nc73464301,2020-10-05T14:46:29.040Z,"10km NE of Milpitas, CA"
2020-09-29T15:36:09.460Z,37.4965,-121.8281667,4.85,2.9,64,0.08,nc73464281,2020-09-30T21:18:14.440Z,"10km NE of Milpitas, CA"
2020-09-29T15:16:27.310Z,37.4951667,-121.826,4.58,2.71,114,0.07,nc73464261,2020-10-05T13:59:08.040Z,"10km NE of Milpitas, CA"
2020-09-29T14:50:03.910Z,41.5545,-125.729,23.35,3.14,10,0.19,nc73464256,2020-09-29T22:52:36.701Z,"129km W of Crescent City, CA"
2020-09-29T11:36:11.888Z,38.1847,-117.7766,10.1,3.9,18,0.138,nn00776206,2020-10-04T08:36:13.213Z,"36 km SE of Mina, Nevada"
2020-09-29T06:39:15.580Z,36.5859985,-121.1848297,4.66,2.74,43,0.11,nc73464146,2020-10-05T12:29:45.040Z,"7km NNW of Pinnacles, CA"
2020-09-29T05:40:03.185Z,44.5028,-115.1946,10,2.6,40,0.69,us6000c2ms,2020-10-05T12:44:17.040Z,"37 km NNW of Stanley, Idaho"
2020-09-29T05:38:06.483Z,44.4927,-115.1849,7.49,2.7,72,0.58,us6000c2fd,2020-10-05T12:19:10.040Z,"36 km NNW of Stanley, Idaho"
2020-09-29T02:22:20.750Z,36.7005,-121.3375,4.93,3.23,64,0.1,nc73464086,2020-09-29T23:23:02.040Z,"10km S of Tres Pinos, CA"
2020-09-29T01:51:38.625Z,38.164,-117.8404,8.7,2.8,13,0.1221,nn00776130,2020-09-30T02:24:06.525Z,Nevada
2020-09-28T12:27:55.390Z,36.8704987,-121.6026688,5.46,2.61,49,0.16,nc73463936,2020-10-05T11:43:56.040Z,"4km ESE of Aromas, CA"
2020-09-28T05:16:36.610Z,37.4921667,-121.8295,4.8,3.48,5,0.09,nc73463746,2020-10-01T15:08:18.053Z,"10km NE of Milpitas, CA"
2020-09-28T03:39:13.460Z,32.143,-116.9606667,12.52,2.89,26,0.23,ci38705706,2020-09-29T21:58:33.040Z,"10km SSW of Primo Tapia, B.C., MX"
2020-09-27T22:54:06.510Z,37.4916667,-121.8246667,5.25,3.42,4,0.11,nc73463646,2020-10-02T23:02:34.710Z,"10km NE of Milpitas, CA"
2020-09-27T17:25:19.016Z,42.8573,-126.1118,10,3.2,52,0.87,us6000c1yl,2020-09-27T17:43:08.040Z,"132 km W of Port Orford, Oregon"
2020-09-27T11:57:00.530Z,34.0575,-117.2683333,16.73,2.61,23,0.17,ci38705338,2020-09-30T04:42:05.040Z,"1km NNW of Loma Linda, CA"
2020-09-26T22:19:21.510Z,34.1876667,-117.607,6.87,2.52,216,0.22,ci38704866,2020-09-30T00:09:58.560Z,"8km NNW of Rancho Cucamonga, CA"
2020-09-26T19:12:53.490Z,31.5206667,-115.6751667,7.21,2.99,97,0.2,ci38704794,2020-09-28T20:57:43.119Z,"87km ESE of Maneadero, B.C., MX"
2020-09-26T10:32:10.489Z,44.3751,-115.2085,10,2.9,40,0.9,us6000c1kq,2020-09-26T20:15:09.102Z,"27 km NW of Stanley, Idaho"
2020-09-26T03:41:14.116Z,38.156,-117.9485,10.5,3.3,9,0.1433,nn00775722,2020-09-26T05:04:05.524Z,"29 km SSE of Mina, Nevada"
2020-09-25T20:28:18.740Z,44.332,-116.191,10.24,2.56,6,0.19,mb80465494,2020-09-26T08:42:52.995Z,"8 km WNW of Smiths Ferry, Idaho"
2020-09-25T17:10:11.370Z,33.947,-116.3955,3.29,3.65,213,0.17,ci38703802,2020-10-03T14:54:35.794Z,"10km E of Desert Hot Springs, CA"
2020-09-25T17:07:48.830Z,33.9491667,-116.3938333,3.42,3.02,148,0.16,ci38703786,2020-09-25T23:50:03.151Z,"10km E of Desert Hot Springs, CA"
2020-09-25T03:22:10.897Z,38.1797,-117.8395,9.2,2.6,14,0.1258,nn00775525,2020-09-26T02:24:23.847Z,"33 km SE of Mina, Nevada"
2020-09-25T01:44:34.060Z,40.879,-125.0698333,23.29,2.7,41,0.19,nc73462586,2020-10-01T21:01:48.040Z,"76km W of Bayview, CA"
2020-09-25T00:29:25.041Z,47.4911,-115.8206,10,2.6,40,0.88,us6000c0yg,2020-09-26T03:18:37.388Z,"2 km NNW of Mullan, Idaho"
2020-09-24T17:23:18.130Z,35.8556667,-117.6898333,4.99,2.52,26,0.14,ci38702858,2020-09-25T23:26:06.600Z,"22km ESE of Little Lake, CA"
2020-09-24T14:42:27.270Z,38.7861667,-122.765,1.63,2.83,39,0.08,nc73462331,2020-10-01T23:25:06.094Z,"1km NW of The Geysers, CA"
2020-09-24T12:00:24.002Z,46.9112,-112.5551,6.95,2.6,28,0.82,us6000c0h1,2020-10-01T10:30:26.872Z,"10 km ESE of Lincoln, Montana"
2020-09-24T10:11:15.970Z,38.804,-122.7778333,1.41,2.8,80,0.08,nc73462221,2020-10-01T19:36:05.128Z,"4km NNW of The Geysers, CA"
2020-09-23T22:49:52.300Z,31.5073333,-115.7166667,9.2,2.82,67,0.16,ci38702074,2020-10-03T00:36:25.040Z,"84km ESE of Maneadero, B.C., MX"
2020-09-23T14:17:44.690Z,35.6528333,-117.487,7.27,3.2,90,0.14,ci38701098,2020-09-28T08:56:14.040Z,"15km SSW of Searles Valley, CA"
2020-09-23T14:08:05.673Z,38.155,-117.9679,11.6,2.9,18,0.1707,nn00775253,2020-09-28T08:30:35.040Z,"28 km SSE of Mina, Nevada"
2020-09-23T12:24:27.850Z,34.2033333,-117.6536667,2.35,3.2,242,0.23,ci38700978,2020-09-25T22:07:09.040Z,"11km NW of Rancho Cucamonga, CA"
2020-09-23T08:23:57.078Z,38.1925,-117.8187,5.78,2.6,74,0.89,us6000bzzn,2020-09-24T05:51:03.839Z,"33 km SE of Mina, Nevada"
2020-09-23T07:19:15.240Z,41.286,-125.6808333,4.92,2.95,49,0.09,nc73461791,2020-10-01T18:24:04.716Z,"131km WNW of Trinidad, CA"
2020-09-22T19:43:42.615Z,38.1638,-117.8962,9.8,3.6,18,0.1607,nn00775128,2020-09-23T04:29:17.463Z,"31 km SE of Mina, Nevada"
2020-09-22T13:52:38.770Z,40.732,-125.0406667,1.48,2.89,50,0.16,nc73461426,2020-09-29T16:32:05.392Z,"68km WNW of Ferndale, CA"
2020-09-22T13:16:17.790Z,40.4095,-125.5591667,27.69,2.78,28,0.25,nc73461401,2020-09-27T15:25:06.040Z,"108km W of Petrolia, CA"
2020-09-22T11:20:52.000Z,31.4825,-115.7115,12.04,3.05,49,0.14,ci38699506,2020-09-22T14:12:58.459Z,"85km ESE of Maneadero, B.C., MX"
2020-09-22T06:15:23.729Z,38.1697,-117.7707,6,2.5,16,0.1392,nn00775061,2020-09-22T14:25:01.498Z,"38 km SE of Mina, Nevada"
2020-09-22T01:14:55.210Z,37.6353333,-118.9231667,5.5,2.99,55,0.06,nc73461146,2020-09-23T00:36:07.040Z,"5km E of Mammoth Lakes, CA"
2020-09-22T01:13:40.720Z,37.634,-118.923,5.63,2.64,31,0.04,nc73461141,2020-09-22T19:37:04.595Z,"5km E of Mammoth Lakes, CA"
2020-09-21T18:31:58.800Z,37.4735,-118.643,5.75,2.84,43,0.08,nc73461031,2020-09-28T15:24:54.040Z,"8km NNW of Round Valley, CA"
2020-09-21T13:20:38.360Z,33.701,-117.4355,9.12,3.28,228,0.26,ci38697738,2020-09-27T12:01:04.651Z,"11km WNW of Lake Elsinore, CA"
2020-09-21T10:10:19.091Z,38.1739,-117.8019,6.5,2.7,16,0.1518,nn00774972,2020-09-22T08:51:10.040Z,"36 km SE of Mina, Nevada"
2020-09-21T04:56:21.946Z,38.1553,-118.0629,6.9,3.3,10,0.1712,nn00774930,2020-09-22T02:54:57.040Z,"26 km S of Mina, Nevada"
2020-09-21T04:53:54.720Z,36.0748333,-120.6498333,3.11,2.69,61,0.16,nc73460811,2020-09-28T22:58:07.040Z,"24km ENE of San Ardo, CA"
2020-09-21T01:47:15.199Z,44.2737,-115.1978,14.25,2.7,62,0.61,us7000bqme,2020-09-27T22:03:30.231Z,southern Idaho
2020-09-20T18:23:23.871Z,38.1833,-117.9035,4.7,2.5,14,0.127,nn00774835,2020-09-21T02:24:17.312Z,"29 km SE of Mina, Nevada"
2020-09-20T17:31:00.356Z,31.4341,-115.5868,10,3.6,36,0.81,us7000bqiw,2020-09-21T17:23:06.912Z,"63 km E of San Vicente, Mexico"
2020-09-20T11:33:34.220Z,44.0731667,-115.2803333,12.24,2.56,13,0.23,mb80464529,2020-09-21T15:43:31.550Z,"27 km E of Lowman, Idaho"
2020-09-20T09:59:59.390Z,44.4211667,-115.228,12.44,2.78,13,0.22,mb80464519,2020-09-20T14:35:39.540Z,"32 km NW of Stanley, Idaho"
2020-09-20T03:56:36.810Z,41.7665,-111.7103333,18.19,2.66,15,0.11,uu60411702,2020-09-25T08:28:17.749Z,"7 km E of North Logan, Utah"
2020-09-20T02:51:09.680Z,34.5651667,-116.241,2.94,2.84,131,0.15,ci38696362,2020-09-22T16:16:09.840Z,"19km SSW of Ludlow, CA"
2020-09-20T02:23:50.860Z,39.6386667,-112.0738333,2.38,2.55,17,0.29,uu60411692,2020-09-20T10:26:26.073Z,"20 km WNW of Levan, Utah"
2020-09-19T21:42:56.493Z,44.2872,-115.1006,13.46,3,72,0.57,us7000bqav,2020-10-02T03:44:45.365Z,"15 km WNW of Stanley, Idaho"
2020-09-19T20:55:23.308Z,44.2736,-115.0779,13.89,3,84,0.5,us7000bqa6,2020-09-26T03:50:27.040Z,southern Idaho
2020-09-19T19:07:51.840Z,39.6328333,-112.0788333,1.36,2.5,16,0.21,uu60411652,2020-09-26T02:52:48.040Z,Utah
2020-09-19T16:50:42.122Z,44.2105,-115.1267,10,2.5,32,0.81,us7000bq88,2020-09-20T00:53:21.538Z,"15 km W of Stanley, Idaho"
2020-09-19T11:38:24.360Z,33.4438333,-116.4448333,8.33,2.56,25,0.22,ci38695802,2020-09-20T15:01:21.799Z,"22km NNW of Borrego Springs, CA"
2020-09-19T11:22:40.397Z,44.1113,-115.1385,5.05,2.5,34,1.31,us7000bq6d,2020-09-19T23:15:40.093Z,"19 km SW of Stanley, Idaho"
2020-09-19T06:38:46.930Z,34.038,-118.08,16.87,4.54,6,0.25,ci38695658,2020-10-05T09:46:35.513Z,"3km WSW of South El Monte, CA"
2020-09-19T00:41:01.068Z,31.4857,-115.7214,10,2.5,38,0.82,us6000bzf0,2020-09-22T03:42:43.040Z,"53 km ENE of San Vicente, Mexico"
2020-09-18T23:05:24.144Z,38.1442,-117.8848,8.1,3.3,9,0.1242,nn00774584,2020-09-20T20:46:02.040Z,"33 km SE of Mina, Nevada"
2020-09-18T22:39:27.602Z,38.1484,-117.9568,11.3,2.5,13,0.1208,nn00774579,2020-09-20T20:46:58.040Z,"29 km SSE of Mina, Nevada"
2020-09-18T14:00:00.688Z,38.1713,-117.8317,4.8,3.3,16,0.1402,nn00774492,2020-09-21T15:41:28.040Z,"34 km SE of Mina, Nevada"
2020-09-18T07:02:14.987Z,44.2913,-115.1769,10,3.1,113,0.61,us7000bpq2,2020-10-01T04:46:49.488Z,"20 km WNW of Stanley, Idaho"
2020-09-17T23:29:29.550Z,36.4395,-117.9946667,5.33,2.53,25,0.21,ci38694042,2020-09-27T03:25:36.040Z,"18km N of Olancha, CA"
2020-09-17T20:57:23.230Z,36.4358333,-117.9925,4.78,2.52,26,0.19,ci38693810,2020-09-17T21:30:09.040Z,"17km N of Olancha, CA"
2020-09-17T18:36:25.310Z,38.7921667,-122.7416667,1.08,2.89,60,0.08,nc73459266,2020-09-25T16:13:03.494Z,"2km NE of The Geysers, CA"
2020-09-17T17:17:05.029Z,38.1847,-117.8863,4.9,2.5,15,0.1221,nn00774333,2020-09-18T02:24:03.389Z,"30 km SE of Mina, Nevada"
2020-09-17T15:59:01.450Z,44.3053333,-115.1928333,8.46,2.56,14,0.24,mb80464019,2020-09-17T17:54:23.178Z,"22 km WNW of Stanley, Idaho"
2020-09-17T15:20:07.330Z,36.4421667,-117.9921667,3.73,3.07,59,0.19,ci38693130,2020-09-18T14:55:07.746Z,"18km SSE of Lone Pine, CA"
2020-09-17T08:21:08.360Z,36.6536667,-121.2751667,3.92,2.84,46,0.11,nc73459081,2020-09-25T01:20:05.423Z,"16km SSE of Tres Pinos, CA"
2020-09-17T08:15:32.270Z,36.6548333,-121.2766667,3.81,2.66,74,0.11,nc73459071,2020-09-25T00:50:03.272Z,"16km SSE of Tres Pinos, CA"
2020-09-17T06:25:03.270Z,39.8548333,-123.3651667,6.95,2.62,67,0.09,nc73459026,2020-09-24T02:13:04.725Z,"12km NW of Covelo, CA"
2020-09-17T01:39:19.590Z,39.1841667,-123.457,5.93,2.95,41,0.15,nc73458966,2020-09-24T18:03:05.290Z,"21km NNW of Boonville, CA"
2020-09-16T13:25:51.420Z,39.8505,-123.3611667,7.56,2.68,57,0.2,nc73458711,2020-09-24T01:32:03.445Z,"12km WNW of Covelo, CA"
2020-09-16T03:49:26.250Z,38.1553,-117.9682,9.8,2.8,17,0.1407,nn00774041,2020-09-17T00:49:34.773Z,"28 km SSE of Mina, Nevada"
2020-09-15T16:33:36.485Z,38.1597,-117.9623,11.6,4.2,18,0.1609,nn00773931,2020-09-21T19:58:18.731Z,"28 km SSE of Mina, Nevada"
2020-09-15T15:09:21.480Z,33.9853333,-116.6868333,16.32,2.91,218,0.17,ci38689882,2020-09-21T15:47:32.040Z,"12km SW of Morongo Valley, CA"
2020-09-15T14:16:56.583Z,44.1327,-115.0912,10,2.5,32,0.81,us7000bnid,2020-09-21T14:19:49.040Z,"15 km SW of Stanley, Idaho"
2020-09-15T10:50:12.440Z,31.8315,-117.0973333,19.96,2.98,25,0.18,ci38689570,2020-09-18T07:43:47.040Z,"40km W of El Sauzal, B.C., MX"
2020-09-15T07:33:35.070Z,41.8433333,-112.707,4.09,2.75,13,0.13,uu60411227,2020-09-22T06:24:15.040Z,"13 km S of Snowville, Utah"
2020-09-15T02:32:31.560Z,47.75183333,-121.6663333,12.92,2.69,29,0.28,uw61683471,2020-09-17T12:28:32.784Z,"11 km SW of Index, Washington"
2020-09-15T00:22:39.300Z,34.0591667,-117.187,13.72,2.69,23,0.16,ci38689202,2020-09-27T03:14:44.040Z,"1km NW of Redlands, CA"
2020-09-14T23:03:09.130Z,31.747,-116.1983333,9.02,2.73,25,0.34,ci38689130,2020-09-17T21:00:06.040Z,"35km E of Maneadero, B.C., MX"
2020-09-14T17:54:37.456Z,44.3242,-115.2024,10,2.7,56,1.09,us7000bn4e,2020-09-22T13:39:12.040Z,"24 km WNW of Stanley, Idaho"
2020-09-14T17:15:37.851Z,44.3537,-115.2153,15.25,3.2,112,0.88,us7000bn3x,2020-09-15T01:18:13.207Z,"26 km NW of Stanley, Idaho"
2020-09-14T15:36:59.690Z,39.8583333,-123.3663333,6.51,3.06,33,0.15,nc73457811,2020-09-20T19:16:12.040Z,"12km NW of Covelo, CA"
2020-09-14T14:43:10.355Z,44.2861,-115.1776,10,2.6,32,0.57,us7000bn1a,2020-09-14T18:28:13.810Z,"20 km WNW of Stanley, Idaho"
2020-09-14T14:15:16.720Z,39.8616667,-123.368,6.19,3,28,0.14,nc73457786,2020-09-20T18:47:07.040Z,"13km NW of Covelo, CA"
2020-09-14T09:09:21.305Z,44.3806,-115.2149,10,2.5,36,0.82,us7000bmy9,2020-09-15T05:31:24.741Z,"28 km NW of Stanley, Idaho"
2020-09-14T05:14:43.906Z,40.3883,-126.4107,10,2.5,32,0.41,us7000bmwp,2020-09-17T23:16:02.694Z,"183 km W of Ferndale, California"
2020-09-14T04:21:29.760Z,40.1702,-115.7251,7.68,2.5,66,0.72,us7000bmwe,2020-09-21T22:27:34.040Z,"62 km S of Spring Creek, Nevada"
2020-09-13T23:23:47.651Z,44.2594,-115.0617,10,2.9,102,0.83,us7000bmta,2020-09-15T01:19:15.627Z,"10 km WNW of Stanley, Idaho"
2020-09-13T10:52:25.427Z,44.3719,-115.2146,15.88,3.2,108,0.33,us7000bmng,2020-09-25T12:36:29.268Z,"27 km NW of Stanley, Idaho"
2020-09-13T09:16:57.110Z,35.8821667,-119.852,13.79,2.96,109,0.15,nc73457261,2020-09-25T12:15:35.040Z,"17km SE of Kettleman City, CA"
2020-09-12T20:28:55.430Z,44.5858,-115.2469,14.25,2.6,46,0.7,us7000bn89,2020-09-24T04:36:42.040Z,"46 km SSE of Yellow Pine, Idaho"
2020-09-12T19:22:02.600Z,36.4405,-117.9926667,3.73,2.69,22,0.23,ci38686058,2020-09-24T03:08:34.040Z,"18km SSE of Lone Pine, CA"
2020-09-12T16:20:47.360Z,44.4698333,-115.1911667,3.95,2.58,14,0.16,mb80463104,2020-09-19T15:24:54.900Z,"34 km NW of Stanley, Idaho"
2020-09-12T14:12:52.790Z,42.85433333,-120.0953333,6.97,2.77,13,0.26,uw61682456,2020-09-19T16:13:14.040Z,"40 km ENE of Paisley, Oregon"
2020-09-12T08:05:58.490Z,37.4775,-118.7658333,6.35,2.78,56,0.07,nc73456656,2020-09-25T11:54:35.040Z,"12km SW of Toms Place, CA"
2020-09-12T05:56:08.720Z,38.1698,-117.9648,6.9,2.5,15,0.1599,nn00773316,2020-09-25T11:03:38.040Z,"27 km SSE of Mina, Nevada"
2020-09-12T03:42:21.200Z,46.60666667,-122.708,24.84,3.06,38,0.23,uw61682361,2020-09-16T03:39:33.271Z,"3 km NNE of Onalaska, Washington"
2020-09-11T20:49:03.585Z,44.3181,-115.155,12,3.2,108,1.02,us7000bm4f,2020-09-14T23:50:39.490Z,"20 km WNW of Stanley, Idaho"
2020-09-11T08:14:10.210Z,36.4376667,-117.9933333,3.7,3.6,92,0.18,ci38683938,2020-09-25T10:40:09.011Z,"17km N of Olancha, CA"
2020-09-11T08:11:05.310Z,36.4338333,-117.9916667,2.34,3.32,245,0.2,ci38683930,2020-09-25T10:08:22.040Z,"17km N of Olancha, CA"
2020-09-11T07:55:45.450Z,36.4406667,-117.9945,3.93,4.22,320,0.18,ci38683914,2020-09-25T10:09:14.879Z,"18km SSE of Lone Pine, CA"
2020-09-10T09:24:57.550Z,44.4806667,-115.2041667,4.8,2.87,19,0.22,mb80462554,2020-09-10T14:35:15.769Z,"36 km NW of Stanley, Idaho"
2020-09-10T04:00:57.620Z,39.3618333,-123.2441667,6.98,2.63,28,0.08,nc73455736,2020-10-04T05:33:59.814Z,"11km ESE of Willits, CA"
2020-09-09T10:07:28.389Z,38.1769,-117.8719,10.4,3.6,18,0.1623,nn00772709,2020-09-25T09:37:36.040Z,"31 km SE of Mina, Nevada"
2020-09-09T01:47:45.705Z,38.1317,-118.0435,3.7,2.7,15,0.152,nn00772633,2020-09-16T04:42:59.040Z,"29 km S of Mina, Nevada"
2020-09-08T21:50:27.666Z,44.4657,-115.2551,12.67,2.6,50,0.67,us7000bk26,2020-09-14T04:18:20.040Z,"37 km NW of Stanley, Idaho"
2020-09-08T20:42:39.293Z,44.454,-115.1483,10,3,94,0.72,us7000bjzy,2020-10-03T15:56:09.820Z,"31 km NNW of Stanley, Idaho"
2020-09-08T20:38:02.936Z,44.4503,-115.1848,13.11,3.2,111,0.68,us7000bjzs,2020-10-03T15:51:34.315Z,"32 km NW of Stanley, Idaho"
2020-09-08T20:24:29.178Z,44.5345,-115.1538,10,4.4,37,0.67,us7000bjzi,2020-10-03T14:53:06.506Z,"39 km NNW of Stanley, Idaho"
2020-09-08T20:23:48.681Z,44.5247,-115.1794,10,4,33,1.35,us7000bjyq,2020-10-03T14:39:50.259Z,"39 km NNW of Stanley, Idaho"
2020-09-08T16:32:46.707Z,44.325,-115.1777,10,2.9,58,1.05,us7000bjtj,2020-09-13T20:42:35.086Z,"22 km WNW of Stanley, Idaho"
2020-09-08T12:35:17.384Z,38.1497,-118.0383,1.8,3.5,18,0.1369,nn00772541,2020-10-05T10:45:37.040Z,"27 km SSE of Mina, Nevada"
2020-09-08T12:24:13.418Z,44.375,-115.1732,15.53,3.1,65,0.36,us7000bjpy,2020-10-05T10:48:33.132Z,"25 km NW of Stanley, Idaho"
2020-09-08T09:34:39.570Z,35.6381667,-117.4296667,4.7,2.7,25,0.12,ci38680154,2020-10-05T09:20:19.040Z,"15km S of Searles Valley, CA"
2020-09-08T08:56:50.280Z,38.4916667,-122.718,6.75,2.57,61,0.1,nc73455056,2020-09-16T21:38:04.384Z,"4km SE of Larkfield-Wikiup, CA"
2020-09-08T07:24:02.000Z,38.0385,-118.7676667,6.83,2.98,20,0.06,nc73455026,2020-09-15T08:32:03.557Z,"29km SE of Bodie, CA"
2020-09-08T06:47:44.454Z,44.1502,-114.9871,10,2.5,42,0.65,us7000bjs0,2020-09-14T14:04:37.040Z,"8 km SSW of Stanley, Idaho"
2020-09-08T03:33:16.937Z,38.1269,-118.0008,10,2.8,19,0.1374,nn00772477,2020-09-09T03:02:25.040Z,"30 km SSE of Mina, Nevada"
2020-09-07T03:57:43.120Z,35.9456667,-120.4921667,9.93,2.58,60,0.08,nc73454601,2020-09-15T22:15:02.040Z,"8km NW of Parkfield, CA"
2020-09-07T00:47:06.884Z,38.1544,-117.948,10.1,3.5,17,0.1253,nn00772311,2020-09-27T02:28:27.040Z,Nevada
2020-09-06T18:43:57.660Z,37.7155,-122.1271667,8.92,3.21,3,0.12,nc73454476,2020-09-29T16:19:43.905Z,"3km ESE of San Leandro, CA"
2020-09-06T18:36:03.240Z,37.7146667,-122.124,8.91,2.56,99,0.1,nc73454471,2020-09-28T01:59:09.340Z,"3km ESE of San Leandro, CA"
2020-09-06T13:13:28.096Z,43.9558,-113.7447,10,2.7,80,0.72,us7000bixj,2020-09-13T20:49:14.328Z,"11 km WNW of Mackay, Idaho"
2020-09-06T11:59:43.570Z,35.9506667,-117.358,3.03,2.54,86,0.14,ci38678586,2020-09-10T15:56:18.230Z,"21km NNE of Searles Valley, CA"
